student_id,question_id,concept,difficulty,score,time_spent,attempt_no,timestamp
46,80,Concept_4,Medium,1,43,1,2026-01-07 14:12:40.286802
50,49,Concept_6,Medium,0,266,1,2026-01-07 14:12:40.346183
16,73,Concept_4,Easy,0,46,1,2026-01-07 15:12:39.832772
40,65,Concept_4,Hard,0,95,1,2026-01-07 15:12:40.190835
30,39,Concept_5,Hard,0,333,2,2026-01-07 16:12:40.041964
31,64,Concept_5,Hard,0,190,2,2026-01-07 16:12:40.056970
13,40,Concept_2,Hard,1,86,1,2026-01-07 17:12:39.787667
21,11,Concept_2,Easy,0,46,1,2026-01-07 17:12:39.907336
29,31,Concept_3,Medium,0,214,1,2026-01-07 17:12:40.026991
34,47,Concept_1,Hard,0,103,1,2026-01-07 17:12:40.101284
4,73,Concept_4,Easy,1,18,1,2026-01-07 18:12:39.644816
18,21,Concept_3,Medium,0,185,1,2026-01-07 18:12:39.862554
19,8,Concept_5,Easy,0,253,1,2026-01-07 18:12:39.877479
20,69,Concept_6,Medium,0,60,2,2026-01-07 18:12:39.892456
37,16,Concept_4,Hard,0,74,3,2026-01-07 18:12:40.145990
45,33,Concept_7,Hard,0,67,1,2026-01-07 19:12:40.272217
40,69,Concept_6,Medium,0,53,2,2026-01-07 20:12:40.191077
1,28,Concept_5,Easy,0,191,2,2026-01-07 21:12:39.597579
27,6,Concept_1,Hard,0,109,1,2026-01-07 21:12:39.997143
39,55,Concept_4,Hard,0,290,2,2026-01-07 22:12:40.176128
42,57,Concept_8,Hard,0,65,1,2026-01-07 22:12:40.226325
13,28,Concept_5,Easy,1,148,1,2026-01-07 23:12:39.787950
15,47,Concept_1,Hard,1,112,2,2026-01-07 23:12:39.818192
35,61,Concept_1,Easy,1,112,1,2026-01-07 23:12:40.116430
3,20,Concept_8,Hard,0,107,1,2026-01-08 00:12:39.629529
6,37,Concept_7,Hard,0,147,2,2026-01-08 00:12:39.676984
43,64,Concept_5,Hard,1,83,1,2026-01-08 00:12:40.242489
16,75,Concept_5,Medium,1,227,1,2026-01-08 02:12:39.833014
41,19,Concept_2,Medium,1,143,1,2026-01-08 02:12:40.206586
10,45,Concept_5,Hard,0,97,1,2026-01-08 03:12:39.740629
36,51,Concept_2,Hard,0,441,1,2026-01-08 03:12:40.131332
11,64,Concept_5,Hard,0,174,1,2026-01-08 04:12:39.756108
12,15,Concept_5,Hard,0,72,1,2026-01-08 04:12:39.771564
28,49,Concept_6,Medium,0,161,1,2026-01-08 04:12:40.012087
4,31,Concept_3,Medium,0,195,1,2026-01-08 05:12:39.645070
26,50,Concept_1,Easy,1,63,2,2026-01-08 05:12:39.982338
5,21,Concept_3,Medium,0,169,1,2026-01-08 06:12:39.660768
23,34,Concept_6,Easy,1,253,2,2026-01-08 06:12:39.937582
30,63,Concept_6,Easy,1,212,2,2026-01-08 06:12:40.042218
2,7,Concept_7,Easy,1,46,1,2026-01-08 07:12:39.613368
21,55,Concept_4,Hard,0,249,1,2026-01-08 07:12:39.907579
50,25,Concept_7,Medium,0,191,2,2026-01-08 07:12:40.346460
18,66,Concept_8,Easy,1,105,1,2026-01-08 09:12:39.862793
44,67,Concept_7,Easy,0,100,1,2026-01-08 10:12:40.257339
49,44,Concept_3,Hard,0,426,1,2026-01-08 10:12:40.331605
7,33,Concept_7,Hard,1,48,3,2026-01-08 11:12:39.692603
22,18,Concept_5,Easy,1,99,1,2026-01-08 11:12:39.922535
34,49,Concept_6,Medium,0,217,2,2026-01-08 11:12:40.101548
8,15,Concept_5,Hard,1,81,1,2026-01-08 12:12:39.708351
9,59,Concept_2,Medium,1,40,1,2026-01-08 12:12:39.724717
38,14,Concept_2,Medium,0,108,2,2026-01-08 12:12:40.161135
48,38,Concept_7,Medium,0,83,1,2026-01-08 12:12:40.316738
17,72,Concept_6,Easy,0,87,1,2026-01-08 13:12:39.847918
19,39,Concept_5,Hard,0,262,2,2026-01-08 13:12:39.877726
29,9,Concept_7,Medium,0,259,1,2026-01-08 13:12:40.027243
31,8,Concept_5,Easy,1,154,2,2026-01-08 13:12:40.057225
33,60,Concept_4,Hard,1,114,2,2026-01-08 13:12:40.086595
37,57,Concept_8,Hard,0,48,3,2026-01-08 13:12:40.146237
24,32,Concept_4,Hard,0,118,1,2026-01-08 14:12:39.952529
20,2,Concept_4,Easy,1,186,3,2026-01-08 15:12:39.892697
32,32,Concept_4,Hard,1,71,1,2026-01-08 15:12:40.071866
14,50,Concept_1,Easy,1,67,3,2026-01-08 16:12:39.803332
47,67,Concept_7,Easy,1,51,1,2026-01-08 17:12:40.301846
25,12,Concept_2,Medium,0,448,1,2026-01-08 18:12:39.967410
46,38,Concept_7,Medium,1,35,1,2026-01-08 18:12:40.287047
1,73,Concept_4,Easy,1,23,3,2026-01-08 19:12:39.597842
13,73,Concept_4,Easy,0,43,1,2026-01-08 19:12:39.788237
25,52,Concept_2,Hard,0,226,1,2026-01-08 19:12:39.967657
3,74,Concept_3,Medium,0,381,3,2026-01-08 20:12:39.629778
9,40,Concept_2,Hard,0,172,2,2026-01-08 20:12:39.724981
44,45,Concept_5,Hard,0,118,1,2026-01-08 20:12:40.257581
40,32,Concept_4,Hard,1,78,1,2026-01-08 21:12:40.191319
27,1,Concept_2,Easy,0,123,1,2026-01-08 22:12:39.997385
34,71,Concept_2,Easy,0,219,2,2026-01-08 22:12:40.101793
39,14,Concept_2,Medium,0,103,1,2026-01-08 22:12:40.176370
7,19,Concept_2,Medium,1,100,3,2026-01-08 23:12:39.692859
29,40,Concept_2,Hard,0,226,2,2026-01-09 01:12:40.027492
32,47,Concept_1,Hard,1,81,2,2026-01-09 01:12:40.072106
31,23,Concept_2,Hard,0,92,3,2026-01-09 02:12:40.057473
33,69,Concept_6,Medium,0,67,3,2026-01-09 02:12:40.086835
17,17,Concept_1,Hard,0,126,1,2026-01-09 03:12:39.848163
18,37,Concept_7,Hard,0,102,1,2026-01-09 03:12:39.863034
35,49,Concept_6,Medium,0,187,1,2026-01-09 03:12:40.116672
15,54,Concept_3,Medium,0,309,2,2026-01-09 04:12:39.818439
37,79,Concept_7,Medium,0,149,2,2026-01-09 04:12:40.146480
38,74,Concept_3,Medium,1,198,1,2026-01-09 04:12:40.161377
43,14,Concept_2,Medium,0,107,1,2026-01-09 04:12:40.242738
8,4,Concept_7,Easy,0,184,2,2026-01-09 05:12:39.708615
28,65,Concept_4,Hard,0,117,1,2026-01-09 05:12:40.012334
48,23,Concept_2,Hard,0,165,3,2026-01-09 05:12:40.316982
2,1,Concept_2,Easy,1,84,1,2026-01-09 06:12:39.613639
20,33,Concept_7,Hard,0,42,1,2026-01-09 06:12:39.892941
50,37,Concept_7,Hard,1,110,1,2026-01-09 06:12:40.346703
11,4,Concept_7,Easy,0,179,1,2026-01-09 07:12:39.756362
21,10,Concept_3,Easy,1,139,1,2026-01-09 07:12:39.907823
46,68,Concept_2,Hard,0,252,1,2026-01-09 08:12:40.287291
47,23,Concept_2,Hard,0,99,1,2026-01-09 08:12:40.302089
4,1,Concept_2,Easy,1,81,3,2026-01-09 09:12:39.645327
10,39,Concept_5,Hard,0,282,1,2026-01-09 10:12:39.740884
24,51,Concept_2,Hard,0,450,2,2026-01-09 10:12:39.952774
36,17,Concept_1,Hard,0,122,1,2026-01-09 10:12:40.131579
42,63,Concept_6,Easy,0,337,1,2026-01-09 10:12:40.226707
49,52,Concept_2,Hard,0,304,2,2026-01-09 10:12:40.331850
12,59,Concept_2,Medium,0,47,2,2026-01-09 11:12:39.771817
30,43,Concept_1,Hard,0,59,1,2026-01-09 11:12:40.042468
41,39,Concept_5,Hard,0,249,1,2026-01-09 11:12:40.206842
5,9,Concept_7,Medium,1,123,1,2026-01-09 13:12:39.661020
6,21,Concept_3,Medium,0,258,1,2026-01-09 14:12:39.677235
45,43,Concept_1,Hard,0,45,1,2026-01-09 14:12:40.272464
22,20,Concept_8,Hard,0,130,2,2026-01-09 15:12:39.922778
23,38,Concept_7,Medium,0,50,3,2026-01-09 15:12:39.937834
26,77,Concept_1,Hard,0,223,1,2026-01-09 15:12:39.982581
14,58,Concept_2,Easy,1,59,1,2026-01-09 16:12:39.803576
16,44,Concept_3,Hard,0,392,1,2026-01-09 17:12:39.833259
19,62,Concept_4,Easy,0,110,1,2026-01-09 18:12:39.877969
15,63,Concept_6,Easy,1,159,2,2026-01-09 19:12:39.818683
25,73,Concept_4,Easy,0,27,1,2026-01-09 19:12:39.967904
36,77,Concept_1,Hard,0,342,1,2026-01-09 19:12:40.131821
45,74,Concept_3,Medium,0,250,1,2026-01-09 19:12:40.272710
14,52,Concept_2,Hard,0,338,1,2026-01-09 21:12:39.803820
17,62,Concept_4,Easy,1,58,1,2026-01-09 21:12:39.848409
32,68,Concept_2,Hard,1,241,3,2026-01-09 21:12:40.072349
1,15,Concept_5,Hard,0,110,1,2026-01-09 22:12:39.598100
39,57,Concept_8,Hard,0,72,1,2026-01-09 22:12:40.176613
18,22,Concept_4,Hard,0,87,1,2026-01-09 23:12:39.863275
26,51,Concept_2,Hard,0,291,2,2026-01-09 23:12:39.982823
13,25,Concept_7,Medium,0,170,1,2026-01-10 00:12:39.788524
3,44,Concept_3,Hard,0,260,3,2026-01-10 01:12:39.630040
6,62,Concept_4,Easy,0,118,1,2026-01-10 01:12:39.677492
41,71,Concept_2,Easy,1,158,1,2026-01-10 01:12:40.207097
20,11,Concept_2,Easy,0,47,1,2026-01-10 02:12:39.893182
37,73,Concept_4,Easy,0,37,1,2026-01-10 02:12:40.146722
9,21,Concept_3,Medium,0,293,1,2026-01-10 03:12:39.725242
22,3,Concept_2,Hard,0,319,1,2026-01-10 03:12:39.923019
24,26,Concept_6,Easy,1,226,1,2026-01-10 03:12:39.953019
33,25,Concept_7,Medium,0,192,1,2026-01-10 03:12:40.087075
23,68,Concept_2,Hard,0,317,2,2026-01-10 04:12:39.938083
31,57,Concept_8,Hard,0,59,2,2026-01-10 04:12:40.057719
48,44,Concept_3,Hard,0,238,2,2026-01-10 04:12:40.317225
2,61,Concept_1,Easy,0,199,1,2026-01-10 05:12:39.613900
38,27,Concept_1,Medium,1,86,1,2026-01-10 06:12:40.161628
4,53,Concept_3,Hard,1,191,1,2026-01-10 07:12:39.645584
12,20,Concept_8,Hard,0,135,1,2026-01-10 08:12:39.772068
27,78,Concept_2,Easy,1,49,1,2026-01-10 08:12:39.997625
30,19,Concept_2,Medium,1,138,1,2026-01-10 08:12:40.042716
5,9,Concept_7,Medium,1,159,2,2026-01-10 09:12:39.661273
34,31,Concept_3,Medium,0,185,1,2026-01-10 10:12:40.102038
19,5,Concept_2,Easy,0,90,1,2026-01-10 11:12:39.878212
40,13,Concept_5,Easy,0,352,1,2026-01-10 11:12:40.191579
7,52,Concept_2,Hard,0,370,1,2026-01-10 12:12:39.693111
43,35,Concept_8,Easy,0,245,1,2026-01-10 12:12:40.242987
10,57,Concept_8,Hard,0,77,1,2026-01-10 13:12:39.741134
16,37,Concept_7,Hard,0,115,3,2026-01-10 13:12:39.833500
35,40,Concept_2,Hard,0,212,2,2026-01-10 13:12:40.116914
29,27,Concept_1,Medium,0,119,1,2026-01-10 14:12:40.027744
42,41,Concept_6,Easy,1,57,1,2026-01-10 14:12:40.227074
44,7,Concept_7,Easy,0,58,1,2026-01-10 14:12:40.257825
46,21,Concept_3,Medium,0,207,1,2026-01-10 14:12:40.287534
47,49,Concept_6,Medium,1,104,3,2026-01-10 14:12:40.302333
28,67,Concept_7,Easy,1,48,2,2026-01-10 16:12:40.012580
8,32,Concept_4,Hard,1,58,1,2026-01-10 17:12:39.708869
11,50,Concept_1,Easy,1,81,1,2026-01-10 17:12:39.756616
21,31,Concept_3,Medium,1,151,1,2026-01-10 17:12:39.908067
50,66,Concept_8,Easy,1,163,2,2026-01-10 17:12:40.346946
49,53,Concept_3,Hard,1,237,2,2026-01-10 18:12:40.332096
16,53,Concept_3,Hard,0,253,1,2026-01-10 19:12:39.833741
40,46,Concept_3,Medium,0,325,1,2026-01-10 19:12:40.191835
15,77,Concept_1,Hard,0,293,1,2026-01-10 20:12:39.818928
22,80,Concept_4,Medium,1,62,2,2026-01-10 20:12:39.923265
32,42,Concept_7,Easy,0,163,1,2026-01-10 20:12:40.072635
29,74,Concept_3,Medium,0,377,1,2026-01-10 22:12:40.027989
50,69,Concept_6,Medium,0,77,1,2026-01-10 22:12:40.347189
5,48,Concept_8,Easy,1,133,1,2026-01-10 23:12:39.661521
17,27,Concept_1,Medium,0,82,1,2026-01-10 23:12:39.848652
47,78,Concept_2,Easy,1,33,1,2026-01-10 23:12:40.302576
13,35,Concept_8,Easy,1,210,1,2026-01-11 00:12:39.788809
36,11,Concept_2,Easy,1,27,2,2026-01-11 00:12:40.132065
41,19,Concept_2,Medium,1,133,1,2026-01-11 00:12:40.207351
1,23,Concept_2,Hard,0,169,3,2026-01-11 01:12:39.598353
19,51,Concept_2,Hard,0,301,1,2026-01-11 01:12:39.878455
33,45,Concept_5,Hard,0,123,1,2026-01-11 01:12:40.087314
30,17,Concept_1,Hard,0,137,1,2026-01-11 02:12:40.042962
3,71,Concept_2,Easy,1,172,1,2026-01-11 03:12:39.630298
8,61,Concept_1,Easy,1,89,1,2026-01-11 03:12:39.709119
18,64,Concept_5,Hard,0,193,1,2026-01-11 03:12:39.863516
27,63,Concept_6,Easy,1,185,1,2026-01-11 03:12:39.997865
10,65,Concept_4,Hard,0,146,1,2026-01-11 06:12:39.741381
11,44,Concept_3,Hard,0,397,3,2026-01-11 06:12:39.756865
34,49,Concept_6,Medium,0,200,1,2026-01-11 06:12:40.102281
46,78,Concept_2,Easy,1,49,2,2026-01-11 06:12:40.287775
2,72,Concept_6,Easy,1,80,1,2026-01-11 07:12:39.614156
43,74,Concept_3,Medium,1,223,1,2026-01-11 07:12:40.243231
37,7,Concept_7,Easy,1,33,3,2026-01-11 08:12:40.146964
39,53,Concept_3,Hard,1,205,3,2026-01-11 09:12:40.176854
31,64,Concept_5,Hard,0,156,1,2026-01-11 10:12:40.057965
48,31,Concept_3,Medium,0,164,2,2026-01-11 11:12:40.317471
26,60,Concept_4,Hard,1,80,1,2026-01-11 12:12:39.983071
45,42,Concept_7,Easy,0,159,1,2026-01-11 12:12:40.272955
28,48,Concept_8,Easy,1,120,1,2026-01-11 13:12:40.012825
35,40,Concept_2,Hard,0,129,2,2026-01-11 13:12:40.117161
4,68,Concept_2,Hard,0,232,1,2026-01-11 14:12:39.645833
49,19,Concept_2,Medium,0,225,1,2026-01-11 14:12:40.332338
6,77,Concept_1,Hard,0,240,3,2026-01-11 15:12:39.677744
7,4,Concept_7,Easy,1,126,1,2026-01-11 15:12:39.693370
14,3,Concept_2,Hard,0,243,1,2026-01-11 15:12:39.804064
20,45,Concept_5,Hard,0,89,1,2026-01-11 15:12:39.893422
25,49,Concept_6,Medium,1,129,1,2026-01-11 15:12:39.968148
38,35,Concept_8,Easy,1,171,1,2026-01-11 15:12:40.161871
21,53,Concept_3,Hard,0,271,1,2026-01-11 16:12:39.908311
9,43,Concept_1,Hard,0,35,2,2026-01-11 17:12:39.725507
12,14,Concept_2,Medium,0,99,2,2026-01-11 17:12:39.772322
23,14,Concept_2,Medium,1,84,1,2026-01-11 17:12:39.938327
24,33,Concept_7,Hard,0,64,1,2026-01-11 17:12:39.953262
42,18,Concept_5,Easy,1,146,3,2026-01-11 17:12:40.227431
44,72,Concept_6,Easy,0,86,1,2026-01-11 17:12:40.258070
40,23,Concept_2,Hard,0,159,2,2026-01-11 19:12:40.192089
50,3,Concept_2,Hard,1,199,1,2026-01-11 19:12:40.347432
10,10,Concept_3,Easy,1,180,1,2026-01-11 20:12:39.741635
1,74,Concept_3,Medium,0,223,1,2026-01-11 21:12:39.598616
6,17,Concept_1,Hard,1,63,1,2026-01-11 21:12:39.678007
14,22,Concept_4,Hard,0,105,1,2026-01-11 21:12:39.804311
23,61,Concept_1,Easy,1,130,1,2026-01-11 21:12:39.938571
33,40,Concept_2,Hard,0,164,1,2026-01-11 21:12:40.087555
15,75,Concept_5,Medium,0,240,1,2026-01-11 22:12:39.819172
13,32,Concept_4,Hard,0,107,1,2026-01-11 23:12:39.789110
25,13,Concept_5,Easy,0,294,1,2026-01-12 00:12:39.968392
30,5,Concept_2,Easy,1,44,1,2026-01-12 00:12:40.043212
35,31,Concept_3,Medium,0,228,1,2026-01-12 00:12:40.117403
11,16,Concept_4,Hard,0,94,1,2026-01-12 01:12:39.757120
17,51,Concept_2,Hard,0,252,1,2026-01-12 01:12:39.848895
32,6,Concept_1,Hard,0,75,1,2026-01-12 01:12:40.072935
42,67,Concept_7,Easy,1,55,1,2026-01-12 01:12:40.227789
45,16,Concept_4,Hard,0,76,3,2026-01-12 02:12:40.273197
8,24,Concept_4,Easy,1,75,2,2026-01-12 03:12:39.709378
24,29,Concept_6,Easy,1,175,2,2026-01-12 04:12:39.953506
3,35,Concept_8,Easy,0,376,1,2026-01-12 05:12:39.630550
4,65,Concept_4,Hard,1,106,3,2026-01-12 05:12:39.646094
29,40,Concept_2,Hard,0,227,1,2026-01-12 05:12:40.028236
12,3,Concept_2,Hard,0,308,3,2026-01-12 07:12:39.772577
18,39,Concept_5,Hard,0,225,1,2026-01-12 07:12:39.863758
41,20,Concept_8,Hard,0,120,1,2026-01-12 07:12:40.207623
9,20,Concept_8,Hard,0,167,2,2026-01-12 09:12:39.725771
44,38,Concept_7,Medium,1,36,1,2026-01-12 09:12:40.258313
49,78,Concept_2,Easy,1,50,1,2026-01-12 09:12:40.332581
7,21,Concept_3,Medium,1,199,2,2026-01-12 10:12:39.693626
47,6,Concept_1,Hard,0,102,1,2026-01-12 10:12:40.302820
27,51,Concept_2,Hard,0,301,1,2026-01-12 11:12:39.998105
38,54,Concept_3,Medium,1,210,1,2026-01-12 12:12:40.162113
2,70,Concept_8,Hard,0,265,1,2026-01-12 13:12:39.614409
5,80,Concept_4,Medium,0,78,1,2026-01-12 13:12:39.661774
20,9,Concept_7,Medium,0,233,1,2026-01-12 13:12:39.893662
16,30,Concept_7,Hard,0,62,1,2026-01-12 14:12:39.833982
28,37,Concept_7,Hard,0,103,2,2026-01-12 14:12:40.013071
21,54,Concept_3,Medium,0,302,1,2026-01-12 15:12:39.908556
37,11,Concept_2,Easy,1,35,1,2026-01-12 15:12:40.147207
46,43,Concept_1,Hard,0,55,1,2026-01-12 15:12:40.288019
34,55,Concept_4,Hard,0,261,1,2026-01-12 16:12:40.102532
36,66,Concept_8,Easy,1,153,2,2026-01-12 16:12:40.132308
39,58,Concept_2,Easy,1,51,1,2026-01-12 16:12:40.177096
19,43,Concept_1,Hard,0,48,2,2026-01-12 17:12:39.878696
22,48,Concept_8,Easy,0,191,3,2026-01-12 17:12:39.923507
31,46,Concept_3,Medium,0,194,2,2026-01-12 17:12:40.058209
43,55,Concept_4,Hard,0,275,2,2026-01-12 17:12:40.243475
26,9,Concept_7,Medium,0,205,1,2026-01-12 18:12:39.983314
48,69,Concept_6,Medium,0,63,2,2026-01-12 18:12:40.317713
8,33,Concept_7,Hard,0,44,1,2026-01-12 19:12:39.709634
36,60,Concept_4,Hard,0,120,1,2026-01-12 19:12:40.132551
22,51,Concept_2,Hard,0,434,1,2026-01-12 20:12:39.923749
25,2,Concept_4,Easy,1,219,1,2026-01-12 20:12:39.968635
50,17,Concept_1,Hard,0,94,2,2026-01-12 20:12:40.347677
20,18,Concept_5,Easy,1,126,3,2026-01-12 21:12:39.893902
23,39,Concept_5,Hard,1,210,3,2026-01-12 21:12:39.938815
37,39,Concept_5,Hard,0,237,3,2026-01-12 21:12:40.147453
45,4,Concept_7,Easy,1,160,2,2026-01-12 22:12:40.273440
42,79,Concept_7,Medium,0,182,1,2026-01-12 23:12:40.228148
3,10,Concept_3,Easy,0,259,1,2026-01-13 00:12:39.630801
43,31,Concept_3,Medium,1,201,2,2026-01-13 02:12:40.243718
11,19,Concept_2,Medium,1,106,1,2026-01-13 03:12:39.757368
14,8,Concept_5,Easy,0,398,1,2026-01-13 03:12:39.804555
32,47,Concept_1,Hard,1,100,3,2026-01-13 03:12:40.073180
30,24,Concept_4,Easy,0,149,2,2026-01-13 04:12:40.043457
41,45,Concept_5,Hard,0,114,1,2026-01-13 04:12:40.207875
10,44,Concept_3,Hard,0,285,1,2026-01-13 05:12:39.741888
27,20,Concept_8,Hard,0,149,2,2026-01-13 06:12:39.998347
19,68,Concept_2,Hard,0,245,1,2026-01-13 07:12:39.878940
40,62,Concept_4,Easy,1,86,1,2026-01-13 07:12:40.192346
2,16,Concept_4,Hard,0,75,2,2026-01-13 09:12:39.614675
18,26,Concept_6,Easy,0,319,1,2026-01-13 09:12:39.863999
28,3,Concept_2,Hard,0,298,1,2026-01-13 09:12:40.013317
29,63,Concept_6,Easy,0,368,1,2026-01-13 09:12:40.028480
49,39,Concept_5,Hard,0,272,2,2026-01-13 09:12:40.332824
1,23,Concept_2,Hard,0,108,1,2026-01-13 10:12:39.598877
6,59,Concept_2,Medium,0,36,2,2026-01-13 10:12:39.678263
34,27,Concept_1,Medium,0,110,1,2026-01-13 10:12:40.102774
47,77,Concept_1,Hard,0,200,2,2026-01-13 10:12:40.303062
4,55,Concept_4,Hard,1,186,1,2026-01-13 11:12:39.646347
48,10,Concept_3,Easy,1,155,1,2026-01-13 11:12:40.317959
9,1,Concept_2,Easy,0,148,1,2026-01-13 12:12:39.726022
21,19,Concept_2,Medium,1,127,1,2026-01-13 12:12:39.908801
31,23,Concept_2,Hard,1,83,3,2026-01-13 12:12:40.058458
5,25,Concept_7,Medium,0,146,1,2026-01-13 13:12:39.662023
7,44,Concept_3,Hard,0,254,1,2026-01-13 13:12:39.693876
13,63,Concept_6,Easy,0,284,3,2026-01-13 13:12:39.789386
35,69,Concept_6,Medium,1,32,1,2026-01-13 14:12:40.117645
44,33,Concept_7,Hard,0,60,1,2026-01-13 14:12:40.258556
12,53,Concept_3,Hard,0,371,2,2026-01-13 15:12:39.772832
16,33,Concept_7,Hard,0,70,2,2026-01-13 16:12:39.834223
39,75,Concept_5,Medium,0,332,1,2026-01-13 16:12:40.177338
46,72,Concept_6,Easy,1,51,1,2026-01-13 16:12:40.288261
15,73,Concept_4,Easy,0,33,1,2026-01-13 17:12:39.819416
17,22,Concept_4,Hard,0,65,1,2026-01-13 17:12:39.849136
26,7,Concept_7,Easy,1,25,1,2026-01-13 17:12:39.983554
33,34,Concept_6,Easy,0,240,1,2026-01-13 17:12:40.087795
38,78,Concept_2,Easy,1,40,3,2026-01-13 17:12:40.162354
24,8,Concept_5,Easy,1,157,2,2026-01-13 18:12:39.953754
19,26,Concept_6,Easy,1,213,2,2026-01-13 19:12:39.879183
23,12,Concept_2,Medium,0,288,1,2026-01-13 19:12:39.939058
37,5,Concept_2,Easy,1,50,1,2026-01-13 19:12:40.147696
45,20,Concept_8,Hard,1,76,1,2026-01-13 19:12:40.273684
47,57,Concept_8,Hard,0,74,2,2026-01-13 19:12:40.303305
1,36,Concept_2,Easy,0,360,1,2026-01-13 20:12:39.599131
12,18,Concept_5,Easy,1,156,2,2026-01-13 21:12:39.773079
27,11,Concept_2,Easy,1,27,1,2026-01-13 21:12:39.998587
42,8,Concept_5,Easy,1,232,1,2026-01-13 21:12:40.228501
10,72,Concept_6,Easy,1,48,1,2026-01-13 22:12:39.742150
43,30,Concept_7,Hard,0,54,1,2026-01-13 22:12:40.243959
32,57,Concept_8,Hard,0,83,1,2026-01-13 23:12:40.073428
5,43,Concept_1,Hard,1,29,1,2026-01-14 00:12:39.662269
33,24,Concept_4,Easy,1,118,1,2026-01-14 00:12:40.088037
6,1,Concept_2,Easy,1,106,1,2026-01-14 03:12:39.678513
8,1,Concept_2,Easy,0,148,1,2026-01-14 03:12:39.709890
24,76,Concept_2,Medium,1,219,1,2026-01-14 03:12:39.953999
29,40,Concept_2,Hard,0,209,1,2026-01-14 03:12:40.028723
41,37,Concept_7,Hard,0,148,1,2026-01-14 03:12:40.208124
49,59,Concept_2,Medium,0,49,2,2026-01-14 03:12:40.333068
3,37,Concept_7,Hard,0,141,1,2026-01-14 04:12:39.631057
26,25,Concept_7,Medium,0,138,1,2026-01-14 04:12:39.983795
44,12,Concept_2,Medium,0,435,3,2026-01-14 04:12:40.258803
2,67,Concept_7,Easy,1,56,1,2026-01-14 05:12:39.614947
4,36,Concept_2,Easy,0,251,1,2026-01-14 05:12:39.646603
16,77,Concept_1,Hard,1,210,1,2026-01-14 05:12:39.834464
15,47,Concept_1,Hard,1,83,2,2026-01-14 06:12:39.819663
38,15,Concept_5,Hard,0,122,1,2026-01-14 06:12:40.162597
30,41,Concept_6,Easy,1,52,1,2026-01-14 07:12:40.043703
35,38,Concept_7,Medium,0,66,1,2026-01-14 07:12:40.117887
40,1,Concept_2,Easy,1,89,1,2026-01-14 07:12:40.192620
48,70,Concept_8,Hard,0,301,1,2026-01-14 08:12:40.318203
7,56,Concept_5,Medium,0,368,2,2026-01-14 09:12:39.694130
18,46,Concept_3,Medium,1,186,1,2026-01-14 09:12:39.864243
21,61,Concept_1,Easy,0,165,1,2026-01-14 09:12:39.909048
17,60,Concept_4,Hard,0,170,2,2026-01-14 10:12:39.849378
13,75,Concept_5,Medium,1,158,3,2026-01-14 11:12:39.789657
28,29,Concept_6,Easy,1,166,2,2026-01-14 11:12:40.013563
31,4,Concept_7,Easy,1,115,3,2026-01-14 11:12:40.058700
11,38,Concept_7,Medium,1,33,1,2026-01-14 12:12:39.757625
25,26,Concept_6,Easy,1,204,2,2026-01-14 12:12:39.968881
39,76,Concept_2,Medium,0,275,1,2026-01-14 13:12:40.177592
14,29,Concept_6,Easy,1,146,1,2026-01-14 14:12:39.804798
20,3,Concept_2,Hard,0,263,1,2026-01-14 14:12:39.894146
22,45,Concept_5,Hard,0,115,1,2026-01-14 14:12:39.923995
9,31,Concept_3,Medium,0,253,1,2026-01-14 15:12:39.726292
46,37,Concept_7,Hard,1,79,2,2026-01-14 15:12:40.288510
50,27,Concept_1,Medium,0,92,1,2026-01-14 15:12:40.347923
34,54,Concept_3,Medium,1,181,1,2026-01-14 18:12:40.103018
36,30,Concept_7,Hard,1,40,1,2026-01-14 18:12:40.132792
10,12,Concept_2,Medium,1,224,1,2026-01-14 19:12:39.742405
23,44,Concept_3,Hard,0,400,2,2026-01-14 20:12:39.939303
25,3,Concept_2,Hard,1,182,1,2026-01-14 22:12:39.969126
45,60,Concept_4,Hard,0,181,1,2026-01-14 22:12:40.273930
49,49,Concept_6,Medium,1,128,1,2026-01-14 22:12:40.333311
21,32,Concept_4,Hard,0,77,1,2026-01-14 23:12:39.909292
46,29,Concept_6,Easy,1,164,2,2026-01-14 23:12:40.288752
27,70,Concept_8,Hard,1,211,1,2026-01-15 00:12:39.998827
39,66,Concept_8,Easy,0,274,1,2026-01-15 00:12:40.177835
44,4,Concept_7,Easy,0,245,1,2026-01-15 00:12:40.259046
37,24,Concept_4,Easy,0,176,2,2026-01-15 01:12:40.147939
4,74,Concept_3,Medium,0,236,2,2026-01-15 02:12:39.646849
11,80,Concept_4,Medium,0,56,1,2026-01-15 02:12:39.757876
2,30,Concept_7,Hard,0,56,1,2026-01-15 04:12:39.615202
9,53,Concept_3,Hard,0,289,3,2026-01-15 04:12:39.726556
43,31,Concept_3,Medium,0,210,1,2026-01-15 04:12:40.244275
5,32,Concept_4,Hard,1,56,1,2026-01-15 05:12:39.662521
34,7,Concept_7,Easy,1,41,1,2026-01-15 05:12:40.103261
32,52,Concept_2,Hard,0,359,2,2026-01-15 06:12:40.073674
42,25,Concept_7,Medium,0,137,1,2026-01-15 06:12:40.229099
50,34,Concept_6,Easy,0,428,1,2026-01-15 06:12:40.348167
16,13,Concept_5,Easy,1,229,2,2026-01-15 07:12:39.834705
